16984,1618447530.408875,10588.040373163594,9.444618312323366e-05,1.7940372774524134e-05,0.010046608753733515
16984,1618447530.4562995,10451.847813679007,9.567686191251613e-05,1.8162256088533876e-05,0.01017086340957897
16984,1618447530.5032804,10589.112058783972,9.443662456763513e-05,1.793864829284117e-05,0.010045643043991056
16984,1618447530.549115,10586.6117794418,9.445892801527922e-05,1.7942672083445936e-05,0.010047896366729724
16984,1618447530.5950503,10921.712422012039,9.156073346012678e-05,1.7419004469801232e-05,0.00975464250308869
16984,1618447530.6422358,10551.902686523552,9.476963820725508e-05,1.7998717739182398e-05,0.010079281933942143
16984,1618447530.688806,10567.005679224276,9.463418780649411e-05,1.797428758155744e-05,0.010065601045672166
16984,1618447530.736007,10633.949516603492,9.403843778255986e-05,1.7866794888019533e-05,0.01000540513729094
16984,1618447530.7833648,10870.41272163814,9.19928272833143e-05,1.7497180974173712e-05,0.00979842134553728
16984,1618447530.829074,10727.643929526228,9.321711333535691e-05,1.7718489460572003e-05,0.009922354097920322
16984,1618447530.8752253,10427.331853809797,9.590181016773082e-05,1.8202781408723093e-05,0.010193557588884933
16984,1618447530.9217575,10751.680864453814,9.30087130195712e-05,1.7680838276518777e-05,0.009901269434850516
16984,1618447530.968378,10684.77926332704,9.359107711586161e-05,1.7786031661134196e-05,0.009960177730235149
16984,1618447531.014965,10785.801049872523,9.271448595946602e-05,1.7627666757143352e-05,0.009871493384000278
16984,1618447531.0610793,10570.387258239944,9.46039133259256e-05,1.7968826722712445e-05,0.010062542964718969
16984,1618447531.1080983,10618.84395515262,9.417220972672513e-05,1.789093763204511e-05,0.010018925073945261
16984,1618447531.1541715,10681.87265224643,9.361654389220762e-05,1.7790630279025142e-05,0.00996275295625408
16984,1618447531.2013445,11042.511994559472,9.05591047121062e-05,1.7237646476364938e-05,0.009653082026764365
16984,1618447531.2475548,10967.933679341384,9.1174876620885e-05,1.7349162960436675e-05,0.009715531257844539
16984,1618447531.2934575,10608.796209423454,9.426140160103481e-05,1.790703279474774e-05,0.010027938365058733
16984,1618447531.3399794,10490.845416809778,9.532120246454798e-05,1.8098162851484097e-05,0.010134971196831094
16984,1618447531.386365,10581.257812227484,9.450672290060077e-05,1.795129449212645e-05,0.010052724915590812
16984,1618447531.4339163,10427.158371460882,9.590340573871004e-05,1.820306882255375e-05,0.0101937185406301
16984,1618447531.479893,10713.928254750399,9.333644730695435e-05,1.7740045481993175e-05,0.009934425469916177
16984,1618447531.5256915,10505.430848066804,9.518886131014976e-05,1.807430752097115e-05,0.010121612211743845
16984,1618447531.5733445,10460.393180598163,9.559870099861929e-05,1.8148172821284444e-05,0.010162976779919288
16984,1618447531.619098,10597.33516572349,9.436334553562541e-05,1.7925427266397903e-05,0.010038239269182826
16984,1618447531.6652203,10640.9766984074,9.397633585173311e-05,1.785558575694893e-05,0.009999128023891402
16984,1618447531.7123625,10611.485798436297,9.423751008999696e-05,1.790272159035413e-05,0.010025524090598313
16984,1618447531.7592456,10424.21001179501,9.593053083816409e-05,1.8207954853852667e-05,0.010196454718157494
16984,1618447531.8060107,10316.562161073343,9.693151501313294e-05,1.8388163193310266e-05,0.010297371388253748
16984,1618447531.8524084,10511.240577424636,9.513624891696756e-05,1.8064822871595795e-05,0.010116300808093646
16984,1618447531.8985193,10651.443711737911,9.38839867217247e-05,1.7838915766986227e-05,0.009989792829512288
16984,1618447531.9444633,10636.47108003323,9.401614430910254e-05,1.7862771097284558e-05,0.010003151814479352
16984,1618447531.9910939,10424.210011678573,9.593053083923562e-05,1.820795485404568e-05,0.01019645471826558
16984,1618447532.03806,10453.765007586853,9.565931501944484e-05,1.815909453871856e-05,0.010169092941682393
16984,1618447532.0847147,10437.05560944841,9.581246257754193e-05,1.818668624610434e-05,0.01018454429781843
16984,1618447532.1304805,10753.336015643063,9.299439713827251e-05,1.767825155404719e-05,0.009899820870266427
16984,1618447532.1773016,10534.540629529363,9.492582877291305e-05,1.8026884273845245e-05,0.010095055193353337
16984,1618447532.2237837,10447.14480273061,9.571993294652393e-05,1.8170016256203405e-05,0.010175209103473908
16984,1618447532.2700565,10487.687383307963,9.534990541304503e-05,1.810333629662454e-05,0.010137868326109743
16984,1618447532.3171647,10437.403204763712,9.580927174908719e-05,1.8186111418863558e-05,0.010184222394563592
16984,1618447532.3633482,10672.436535057728,9.369931568251681e-05,1.780557578721028e-05,0.009971122440837756
16984,1618447532.4096766,10261.758214982307,9.744918746379996e-05,1.8481285205864952e-05,0.010349519715284373
16984,1618447532.457148,10300.096680161309,9.708646734608506e-05,1.8416042314370017e-05,0.010312983696047209
16984,1618447532.504124,10349.98545409508,9.661849327569243e-05,1.833183012401998e-05,0.01026582486945119
16984,1618447532.550062,10787.466202002324,9.270017456132415e-05,1.7625080034581543e-05,0.009870044819365664
16984,1618447532.5966563,10476.648465957982,9.545037263103017e-05,1.8121443354555554e-05,0.01014800827855111
16984,1618447532.6441693,10759.777322173537,9.293872633769286e-05,1.7668192077262306e-05,0.009894187563266892
16984,1618447532.6908927,10592.149620687675,9.440954252070667e-05,1.793376226131258e-05,0.010042906866335044
16984,1618447532.7361505,10790.612823366208,9.267314251462902e-05,1.7620194002942546e-05,0.009867308641647827
16984,1618447532.7823389,10803.031223757207,9.256661202652787e-05,1.7600937290557726e-05,0.009856524882712327
16984,1618447532.8289204,10415.201314002592,9.601350659017622e-05,1.822290036218581e-05,0.010204824202824054
16984,1618447532.875509,10493.654073832224,9.529568946756843e-05,1.80935642335206e-05,0.010132395970771537
16984,1618447532.9209177,10470.874975335391,9.550300260059873e-05,1.8130928004096888e-05,0.010153319682294257
16984,1618447532.9679236,10395.158140644433,9.619863271632791e-05,1.8256240341979682e-05,0.010223494591508621
16984,1618447533.014143,10704.255927149054,9.34207857889229e-05,1.7755278403961064e-05,0.009942955906218196
16984,1618447533.0593977,10589.826630353182,9.443025225113142e-05,1.7937498638368048e-05,0.010044999237486106
16984,1618447533.1059484,10462.487945702616,9.55795605394931e-05,1.8144723857736207e-05,0.010161045360332277
16984,1618447533.1523495,10398.95380478084,9.616351978987132e-05,1.824991724235119e-05,0.010219953655716665
16984,1618447533.1979759,10347.933227995978,9.663765487919214e-05,1.8335279087213876e-05,0.010267756288839771
16984,1618447533.243343,10257.216138479787,9.749233968547426e-05,1.848904537356386e-05,0.010353865409195761
16984,1618447533.290662,10413.643616178053,9.602786852110591e-05,1.8225487084813573e-05,0.0102062727674956
16984,1618447533.3377876,10551.902686441186,9.476963820799483e-05,1.7998717739315812e-05,0.010079281934016854
16984,1618447533.3835533,10725.447179299263,9.323620575280611e-05,1.7721938424102256e-05,0.009924285517497263
16984,1618447533.4304109,10771.021148140982,9.284170797237682e-05,1.7650659846558746e-05,0.009884369514072898
16984,1618447533.4770725,10484.881757366997,9.53754198799018e-05,1.81079349144321e-05,0.010140443552081976
16984,1618447533.5227213,10884.888487530963,9.187048642211966e-05,1.7475050125468417e-05,0.009786028070262314
16984,1618447533.5704029,10321.494529906058,9.688519400969944e-05,1.83798281982619e-05,0.010292703791026665
16984,1618447533.617711,10581.614583399152,9.450353649894211e-05,1.7950719664813856e-05,0.01005240301229576
16984,1618447533.6652608,10635.750517330682,9.402251381983111e-05,1.786392075193227e-05,0.010003795621082072
16984,1618447533.71235,10517.232743398761,9.508204528683263e-05,1.8055050808532097e-05,0.010110828452777974
16984,1618447533.757998,10311.634261826166,9.697783829494572e-05,1.8396498188157863e-05,0.010302038985368403
16984,1618447533.8053231,10406.034565355933,9.60980855598182e-05,1.823813328400798e-05,0.01021335463904447
16984,1618447533.8521621,10512.297547334118,9.512668334369936e-05,1.8063098389923067e-05,0.010115335098356918
16984,1618447533.8977716,10656.142173903747,9.384259178231875e-05,1.783144301302937e-05,0.009985608087296448
16984,1618447533.9453857,10474.898285261432,9.546632079540447e-05,1.8124317490730884e-05,0.010149617794809294
16984,1618447533.9923491,10628.010322867636,9.40909887759858e-05,1.7876279537498437e-05,0.010010716540999125
16984,1618447534.0384672,10414.855120730455,9.60166981112901e-05,1.8223475189409934e-05,0.010205146106069563
16984,1618447534.084348,10532.418391113279,9.494495593184462e-05,1.8030333237360624e-05,0.01009698661292195
16984,1618447534.1312325,10672.79916973255,9.369613201716968e-05,1.7805000959948788e-05,0.009970800537571321
16984,1618447534.177081,10375.703591426893,9.637900612602962e-05,1.828871808090987e-05,0.010241682125309527
16984,1618447534.2240586,10465.631586754309,9.555085058274334e-05,1.8139550412719295e-05,0.010158148231122805
16984,1618447534.271501,10514.059612439321,9.511074093748593e-05,1.806022425374549e-05,0.010113725582097475
16984,1618447534.3164854,10700.245871439276,9.345579643820757e-05,1.7761601503505727e-05,0.009946496841963207
16984,1618447534.3628116,10716.30324976851,9.331576166637516e-05,1.773630910503456e-05,0.009932333098819354
16984,1618447534.409775,10404.30670706814,9.611404470810654e-05,1.824100742011075e-05,0.01021496415526202
16984,1618447534.4564943,10354.263406719305,9.657857451753247e-05,1.832464478334572e-05,0.010261801078673603
16984,1618447534.5033329,10370.893672199358,9.642370576806134e-05,1.8296765662322914e-05,0.01024618877090083
16984,1618447534.550051,10821.244470688727,9.241081307318013e-05,1.75727707558765e-05,0.00984075162329084
16984,1618447534.5969422,10377.250536023375,9.6364638834595e-05,1.8286131358267038e-05,0.01024023356062954
16984,1618447534.6433444,10385.508303997976,9.628801698757901e-05,1.827233550468804e-05,0.010232507882625303
16984,1618447534.6906898,10600.914214270815,9.433148686872806e-05,1.7919678994062295e-05,0.010035020236674885
16984,1618447534.7376301,10612.56199671421,9.422795365620604e-05,1.7900997108704246e-05,0.010024558380874378
16984,1618447534.7833345,10456.90367436874,9.563060262772937e-05,1.8153921093574403e-05,0.010166195812401666
16984,1618447534.8300498,10433.928240161194,9.584118052019025e-05,1.8191859691187832e-05,0.010187441427065186
16984,1618447534.8764696,10354.60578781953,9.657538109044513e-05,1.832406995616789e-05,0.010261479175454018
16984,1618447534.923608,10440.010870150603,9.578534088112252e-05,1.8181800214644857e-05,0.01018180812020112
16984,1618447534.968804,10332.736614133937,9.677978229234263e-05,1.8360858899359486e-05,0.010282080983641311
16984,1618447535.015547,10671.348771564642,9.370886674275375e-05,1.7807300268900646e-05,0.009972088150584361
16984,1618447535.0623064,10348.44621209829,9.663286444209446e-05,1.833441684647855e-05,0.010267273434027988
16984,1618447535.1087692,10313.163131952393,9.69634618599007e-05,1.839391146558544e-05,0.010300590420727847
16984,1618447535.1556213,10487.161219896268,9.535468932267366e-05,1.810419853743005e-05,0.010138351180960828
16984,1618447535.2023385,10650.179413571754,9.389513182526093e-05,1.784092766239471e-05,0.009990919490941039
16984,1618447535.2500286,10545.695717344805,9.482541757347234e-05,1.800877721578859e-05,0.01008491524084161
