18433	-1.9092736187808813e-06	0.0
18433	-1.9779654710718603e-06	0.01
18433	-1.7129701242487274e-06	0.02
18433	-1.1378554941478975e-06	0.03
18433	-1.1875780483575816e-06	0.04
18433	-1.0154172969037095e-06	0.05
18433	-4.937615971229167e-07	0.06
18433	-3.405701433561907e-07	0.07
18433	-2.7389018624092053e-07	0.08
18433	-3.845444255995655e-07	0.09
18433	9.112509724235054e-08	0.1
18433	5.863387461963958e-07	0.11
18433	6.90669886583269e-07	0.12
18433	7.518889853333411e-07	0.13
18433	6.717005882668421e-07	0.14
18433	1.0076870978557453e-06	0.15
18433	1.4931286847146775e-06	0.16
18433	1.7952003890919948e-06	0.17
18433	1.9716723457660435e-06	0.18
18433	1.9458051207363033e-06	0.19
18433	1.8365879488510003e-06	0.2
18433	2.486717535432805e-06	0.21
18433	1.773069541060069e-06	0.22
18433	2.1906815166867005e-06	0.23
18433	2.1377974124396444e-06	0.24
18433	2.224021495453556e-06	0.25
18433	2.5361526763483925e-06	0.26
18433	2.693942748696082e-06	0.27
18433	2.8767378051090006e-06	0.28
18433	2.6367474401020457e-06	0.29
18433	2.8264404230553163e-06	0.3
18433	2.985954977047687e-06	0.31
18433	3.462774157629373e-06	0.32
18433	3.6311985336302346e-06	0.33
18433	3.7171352034854056e-06	0.34
18433	4.009434846117013e-06	0.35000000000000003
18435	-1.8756462268059689e-06	0.0
18435	-1.6169739793725559e-06	0.01
18435	-1.9788277120632214e-06	0.02
18435	-1.8000564477214133e-06	0.03
18435	-2.1021281498736595e-06	0.04
18435	-1.871335022603076e-06	0.05
18435	-2.006994245556257e-06	0.06
18435	-2.146102431859785e-06	0.07
18435	-1.7537828568534836e-06	0.08
18435	-1.588232618643054e-06	0.09
18435	-1.6086389848846225e-06	0.1
18435	-1.4126229039472276e-06	0.11
18435	-1.3881927471143312e-06	0.12
18435	-1.362900349590168e-06	0.13
18435	-1.4646447670268374e-06	0.14
18435	-1.545695404544631e-06	0.15
18435	-1.3674989674139672e-06	0.16
18435	-1.2582817960849965e-06	0.17
18435	-1.311453313790138e-06	0.18
18435	-1.2441985292943301e-06	0.19
18435	-1.1493520385988212e-06	0.2
18435	-9.493121671102098e-07	0.21
18435	-7.969829544011963e-07	0.22
18435	-7.532960859888063e-07	0.23
18435	-1.1533758290985147e-06	0.24
18435	-9.130980524034862e-07	0.25
18435	-6.779937203964217e-07	0.26
18435	-6.840294062380969e-07	0.27
18435	-7.535834994714821e-07	0.28
18435	-5.969430827140359e-07	0.29
18435	-6.368935744055182e-07	0.3
18435	-1.9529142347127702e-08	0.31
18435	1.0377129600052323e-07	0.32
18435	-1.776066273300662e-07	0.33
18435	-4.079774940931474e-08	0.34
18435	-3.1125395555169975e-07	0.35000000000000003
18437	-1.998084423671598e-06	0.0
18437	-1.771602500445031e-06	0.01
18437	-1.474991656753499e-06	0.02
18437	-2.1440905365266884e-06	0.03
18437	-1.6629601565234895e-06	0.04
18437	-1.363475176701982e-06	0.05
18437	-1.5698381474038998e-06	0.06
18437	-1.1746444358840484e-06	0.07
18437	-4.923245290083964e-07	0.08
18437	-7.780136561525201e-07	0.09
18437	-5.095693454595959e-07	0.1
18437	-7.245547248396661e-07	0.11
18437	-3.230379133231706e-07	0.12
18437	-3.2462754560525315e-08	0.13
18437	-1.0316650237111992e-07	0.14
18437	3.394504556100259e-07	0.15
18437	4.6246348050863836e-07	0.16
18437	9.295105960516653e-07	0.17
18437	8.77776146251936e-07	0.18
18437	6.742873106457145e-07	0.19
18437	1.372702382192979e-06	0.2
18437	1.4112158059414521e-06	0.21
18437	1.661265646825522e-06	0.22
18437	1.7842786718704035e-06	0.23
18437	2.083476240001969e-06	0.24
18437	2.3450226253661603e-06	0.25
18437	2.3392743532999105e-06	0.26
18437	2.7916633763588866e-06	0.27
18437	3.1152911020202036e-06	0.28
18437	3.546986345671877e-06	0.29
18437	3.253537048855927e-06	0.3
18437	3.837848920245589e-06	0.31
18437	4.194816625502728e-06	0.32
18437	4.004836228335622e-06	0.33
18437	4.044211893010025e-06	0.34
18437	4.940080120587562e-06	0.35000000000000003
18439	-1.8241991906582963e-06	0.0
18439	-1.9337037754080675e-06	0.01
18439	-1.489074923542908e-06	0.02
18439	-1.4008389458936692e-06	0.03
18439	-1.1418792846757144e-06	0.04
18439	-1.282424539120539e-06	0.05
18439	-7.429491958648393e-07	0.06
18439	-6.003920458703996e-07	0.07
18439	-3.422946252744054e-07	0.08
18439	-1.422084898731571e-09	0.09
18439	4.0354369066819265e-07	0.1
18439	2.9030272857112927e-07	0.11
18439	5.728303066560577e-07	0.12
18439	5.449511864049357e-07	0.13
18439	1.4063297746759865e-06	0.14
18439	1.4471425074592564e-06	0.15
18439	1.590849312349125e-06	0.16
18439	1.6414341076826368e-06	0.17
18439	1.5026133341402537e-06	0.18
18439	1.6983420023263095e-06	0.19
18439	1.8960825661846013e-06	0.2
18439	2.8100578475283373e-06	0.21
18439	2.4318215359179783e-06	0.22
18439	2.4548146247900034e-06	0.23
18439	4.049385338100906e-06	0.24
18439	3.300385467470661e-06	0.25
18439	2.874151082625083e-06	0.26
18439	3.20352708060872e-06	0.27
18439	3.4254103882268564e-06	0.28
18439	3.813706176944828e-06	0.29
18439	4.422160792118768e-06	0.3
18439	5.30940661209213e-06	0.31
18439	5.0487224660095075e-06	0.32
18439	5.31946608905107e-06	0.33
18439	5.745700475600923e-06	0.34
18439	6.449001585204216e-06	0.35000000000000003
18441	-1.9552597959211916e-06	0.0
18441	-1.9995214916706326e-06	0.01
18441	-2.0322866430137536e-06	0.02
18441	-1.729352700024339e-06	0.03
18441	-1.077211222703687e-06	0.04
18441	-1.1542380697539502e-06	0.05
18441	-1.4451006415741702e-06	0.06
18441	-1.1349813581187194e-06	0.07
18441	-8.145151844403364e-07	0.08
18441	-9.978850666865196e-07	0.09
18441	-8.113536346127775e-07	0.1
18441	-9.682814650989441e-07	0.11
18441	-4.420271474568464e-07	0.12
18441	-5.498072507563662e-07	0.13
18441	-4.2133336758451193e-07	0.14
18441	-1.5346388407873553e-07	0.15
18441	1.3107558897148717e-07	0.16
18441	6.053080444111033e-07	0.17
18441	4.7568450656977484e-07	0.18
18441	7.978751628913114e-07	0.19
18441	9.499169622810082e-07	0.2
18441	1.2094514518316565e-06	0.21
18441	1.6707502958057765e-06	0.22
18441	1.4934160984962433e-06	0.23
18441	2.116528805282938e-06	0.24
18441	1.751800933944042e-06	0.25
18441	1.9299973721517734e-06	0.26
18441	2.2872524897671065e-06	0.27
18441	2.1823465219728024e-06	0.28
18441	2.601970393335184e-06	0.29
18441	2.8166683604008385e-06	0.3
18441	2.693942748551447e-06	0.31
18441	2.9336456999031155e-06	0.32
18441	3.6743105754355224e-06	0.33
18441	3.67919660683377e-06	0.34
