16384	7542.428121105216	499761.7917989333	25
16384	7464.503133495396	45217.17807468432	50
16385	6880.929739043264	541687.1252723758	25
16385	6887.38023495389	114449.88735353484	50
16386	6960.4623780478805	655212.3058651434	25
16386	7016.882192633919	183347.1822889483	50
16387	7055.940402378336	182751.83251660637	25
16387	6774.733879411452	247072.869465899	50
16388	8292.515032351797	8322.119819527135	25
16388	8020.069669731933	8014.043675448307	50
16389	8465.665878459144	8757.775245877385	25
16389	8500.215433509644	8486.904934218119	50
16390	7318.056420285233	55693.705599945126	25
16390	6950.23543128991	646721.4227571483	50
16391	6728.638290763064	120063.26364843162	25
16391	6970.717215544963	138437.64256273137	50
16392	6647.483183494565	185795.5322664501	25
16392	8396.659519407867	12798.556503984246	50
16393	7513.568114289267	1087931.8125766674	25
16393	7408.723844755689	7107.6347453552935	50
16394	6576.522325873267	109823.17220227087	25
16394	7031.595861301288	156759.64468500073	50
16395	7271.42026760547	955224.95411863	25
16395	7531.216888984007	219367.24634583993	50
16396	6857.373218604821	522606.87820065464	25
16396	8289.58791306853	27412.014723091852	50
16397	7838.638804030941	59598.91197812384	25
16397	7203.531453800446	73451.63721647432	50
16398	7002.061087891913	364519.8744880518	25
16398	6956.64430917908	1025471.1970830306	50
16399	7395.7867247049235	79734.58213829382	25
16399	7057.190911874551	106508.05081550922	50
16400	7610.353425782727	53244.87634808023	25
16400	7105.185346967983	44479.41244847512	50
16401	7588.921246456951	492700.6856696134	25
16401	7289.08744002704	650929.3252282693	50
16402	6846.320781762944	46912.97009206956	25
16402	6981.817359567294	16421.730729343442	50
16403	7344.0066817648	39033.69592060668	25
16403	7273.888882408981	569326.6209416518	50
16404	7076.249342834317	199096.8399670667	25
16404	6726.882820911263	635500.122069383	50
16405	7059.693163245265	4115692.5758824963	25
16405	7061.946595471536	226419.47690393345	50
16406	7035.075962286971	56604.07548330761	25
16406	6861.170223132098	416360.034974214	50
16407	7034.081322173125	290508.49544483575	25
16407	7003.45837895199	507348.60949347663	50
16408	7165.864094739067	290026.0415518473	25
16408	8931.253810298072	464483.6391517762	50
16409	7802.907668296368	7127.7110681952945	25
16409	7889.322060300423	329850.2790763421	50
