186	10492.142048357642	332920.1304272536	100
186	10427.052115941015	36610.75632086516	200
186	11002.870994857363	63683.2425398138	300
186	10387.641434679614	118316.17234866544	400
186	11014.603181689867	136402.64007421597	500
186	10845.380685814764	148873.40209503967	600
186	10521.53479623267	162113.16282808376	700
186	10932.594687288542	174955.7867646331	800
186	11045.296002462024	66006.25040908527	900
186	10171.699514223268	133655.28516166488	1000
186	10362.552921499378	142425.24608127057	1100
186	10457.320117408215	114903.74138571799	1200
186	10137.87766581503	77010.7579900544	1300
186	10843.885380182131	99281.42520408037	1400
186	10876.309050527421	104401.7571257231	1500
186	10649.707631205098	113727.99068680454	1600
186	10436.427820623785	109829.95381750449	1700
186	9903.974524596922	115346.0821917167	1800
186	10009.188554547794	173855.97139177896	1900
186	10029.1320392298	77445.53924469648	2000
186	10086.809641390728	232741.86389301377	2100
186	10036.22686332191	166848.55844907145	2200
186	10557.297294502914	217396.25350865998	2300
186	11382.699418273161	955733.6144343604	2400
186	10550.729480266227	126198.4252265066	2500
186	11405.288350268183	82175.58445618932	2600
186	11410.228205255633	66584.32415016147	2700
186	10008.546467076583	139489.9514713466	2800
186	10424.277199002023	85982.7529897584	2900
186	10807.001102646753	187172.44903073998	3000
186	11546.637706396636	111844.93364486101	3100
186	10968.77164762819	215837.32430878657	3200
186	11159.637429794266	195641.58634516463	3300
186	10343.21390076347	78716.35469796404	3400
186	11218.155611811104	149420.93473364564	3500
186	10722.224537177186	171654.54792777394	3600
186	11151.353280899164	170721.97774647974	3700
186	11939.379473625706	64457.57102843133	3800
186	11279.275082418395	123024.21074900015	3900
186	11369.59597123256	85161.85287921006	4000
186	11849.99097646517	146101.83872557385	4100
186	11176.636831614263	134384.05619140263	4200
186	11130.69405616646	78906.47313483316	4300
186	10795.315180463465	717811.5359501393	4400
186	11318.684991491868	252143.68997158343	4500
186	11288.14471199063	174118.66815534487	4600
186	11391.51947585256	362687.9165753434	4700
186	10564.939922087773	72445.21818191872	4800
186	10235.46504511731	266907.68252272764	4900
186	11129.71210141719	386531.7679541884	5000
186	11253.748428107456	136348.74604378286	5100
186	11129.712101380543	89058.97072913806	5200
186	11041.232907144122	78870.18982697098	5300
186	10992.121382683958	133216.64485065232	5400
186	10678.311830516643	114426.74973920311	5500
186	11742.701247656345	204487.13942779193	5600
186	11417.85181101912	536923.705391573	5700
186	10872.36340071185	145701.0950987073	5800
186	10513.423001014984	154812.48133919502	5900
186	11195.075492692933	215837.32428332994	6000
186	10601.341615498692	89581.38379152882	6100
186	10601.699674155981	99052.74792846094	6200
186	11127.356083012608	94520.3577139841	6300
186	11471.490167914786	151918.6095665993	6400
186	10774.41480511121	132959.95788195275	6500
186	11083.355917262894	54681.707250640844	6600
186	11125.785931593016	45766.92884878974	6700
186	10907.594589958753	140626.56721577072	6800
186	11080.434349555791	125784.15680464816	6900
186	10337.067172577954	94885.51645502687	7000
186	10417.172867919428	847363.7930532402	7100
186	10629.339343522428	88828.72583130951	7200
186	10072.656336379148	239419.89589094903	7300
186	10153.524661074181	99353.1023303308	7400
186	10409.213086206972	120677.26554383451	7500
186	10200.408689729788	124243.28179112694	7600
186	10654.40463819574	595893.4369551333	7700
186	9605.286237398057	164427.33194935467	7800
186	10177.826741134624	111627.469168708	7900
186	9813.499790221593	176564.11134427274	8000
186	10013.52468707782	115752.9289480731	8100
186	10357.754561056592	401285.2326425993	8200
186	10315.608094102094	265069.8832436766	8300
186	10667.975777118154	223646.31827379134	8400
186	10295.079968678081	135438.99380664225	8500
186	9284.168194594726	116970.9343160128	8600
186	9526.01804122067	217601.24955215346	8700
186	10318.668500797015	74817.65759375445	8800
186	9875.41472723348	172813.03845043585	8900
186	9786.50782602884	79703.91839579555	9000
186	10474.091200856274	131290.21995628646	9100
186	10687.576022340032	115714.05861727822	9200
186	10391.776608099337	113391.11549860907	9300
186	10047.048624796846	287740.70072320494	9400
186	10567.608427656434	279164.685469708	9500
186	11017.877050847233	210841.00870019698	9600
186	9822.631710475036	343982.9405059425	9700
186	10054.491297503851	81579.84905483833	9800
186	10125.557021872064	93823.95561126298	9900
186	10193.424722323485	186919.55384104385	10000
186	9953.617274690952	68087.9510165009	10100
186	10026.715520124413	242606.58490900235	10200
186	10203.071635479151	117529.4025510418	10300
186	10316.458034367382	374230.9943525486	10400
186	9794.975866382718	512738.8891580564	10500
186	9944.570731133601	245356.4973983689	10600
186	10519.946770732347	54441.55752060991	10700
186	11272.229172625259	95332.71191699734	10800
186	10337.237821434586	99067.00956983975	10900
186	10933.733645527418	112889.50997888809	11000
186	10172.527109132654	148585.14723218908	11100
186	10206.235596080056	276823.113925145	11200
186	10941.142380565965	207865.01442855096	11300
186	10184.624548261882	120005.08642638456	11400
186	10878.752960911945	200866.56378652615	11500
186	10509.723737083272	144330.6581661553	11600
186	11183.371135581674	141230.70746449725	11700
186	10693.032685165463	974493.2746974007	11800
186	10596.152346562669	301114.19737149763	11900
186	10395.397448232035	55559.36132373133	12000
186	10053.843694003368	192324.12280706965	12100
186	9549.462766410392	132424.1087195998	12200
186	10690.667481499955	136672.7479376342	12300
186	10120.472774470194	223863.245603008	12400
186	11139.342376509072	143282.38938476928	12500
186	11639.389093132982	299552.9151469264	12600
186	10308.134344095455	254085.66880199045	12700
186	10820.758179423554	305089.40955172986	12800
186	10234.460265316975	201275.53215390618	12900
186	10712.903203797092	99583.16229974758	13000
186	10492.14204836783	69781.13483387546	13100
186	10728.63045528123	162227.32838739303	13200
186	10745.136268065982	264261.16552765033	13300
186	10976.416891073202	165213.42296232257	13400
186	10650.068799694705	164819.44332984765	13500
186	10595.07930711754	1710581.8143352384	13600
186	10871.424361521264	112520.78821103198	13700
186	11558.866705027789	809839.1375667091	13800
186	10696.855500532105	241002.73120223454	13900
186	10209.734769933937	271828.4771067584	14000
186	10814.433227647341	155789.95989015483	14100
186	9890.45977917673	304419.6148292021	14200
186	11644.738232354002	702568.1917899492	14300
186	10818.338985134305	183986.0410558496	14400
186	10624.663305274365	87661.45530270056	14500
186	10816.10679527197	186516.33568739716	14600
186	10590.431853695236	311952.79999043717	14700
186	11326.39543719023	121721.19030629323	14800
186	9770.22660950975	1411883.44416316	14900
186	10954.654628012247	72506.54350018746	15000
186	10056.434582408076	134856.74570253646	15100
186	11034.081038156051	206192.9895891083	15200
186	10914.969654635861	98796.73490282452	15300
186	10976.99069309355	145639.6365321625	15400
186	10927.851456447608	81405.69409271196	15500
186	11484.818536539655	58538.18078874457	15600
186	10137.877665789447	97274.1151339767	15700
186	10226.930374708825	141520.2142198671	15800
186	9903.817175524977	172124.65152240553	15900
186	9898.627309791964	74646.57922880285	16000
186	11234.725537639697	143015.28168930174	16100
186	10106.066397300046	223357.73334294863	16200
186	10943.233750945416	81213.05267796943	16300
186	9800.834613821642	102215.9145058032	16400
186	9777.285745620271	74443.92430459817	16500
186	11134.820068178726	171611.93813159922	16600
186	10337.408475628474	485490.39243291324	16700
186	10167.894220711773	114331.82393475564	16800
186	10521.534796232656	147663.84412344627	16900
186	10404.546414538007	59233.89173152182	17000
186	10446.341772913316	55509.620799406846	17100
186	10838.094772386372	118499.2257019883	17200
186	10407.1385195892	125532.32311519436	17300
186	10101.327351535801	140597.92701119167	17400
186	10287.127115580644	97040.83910971884	17500
186	10688.485098691524	87583.23156568098	17600
186	10376.28579257271	73636.19777804326	17700
186	10433.300808307831	132500.3950995105	17800
186	10253.415082374746	152995.32543360622	17900
186	11096.22825709373	94990.3632580569	18000
186	10620.53006654774	2097525.5183240348	18100
186	10782.728737889543	921519.8485705921	18200
186	11809.841090248976	327883.29606779857	18300
186	10738.528154082189	86231.01521902089	18400
186	11552.327444257871	65319.328938568244	18500
186	10190.102209008193	105086.98335709277	18600
186	11337.573037810565	245530.43347571164	18700
186	10278.34178179695	125418.18482642903	18800
186	10074.606278757712	77498.04068927548	18900
186	10332.802687327134	162877.3054503309	19000
186	9947.425851971619	186365.57566336956	19100
186	11354.888921036632	139124.4814023247	19200
186	11066.431208721166	96931.44664850575	19300
186	10329.052700275088	116951.08670157718	19400
186	10952.178180464694	175756.28142248487	19500
186	10463.77793085492	132857.5586936155	19600
186	9788.508112705014	187172.44906740147	19700
186	10496.532232686044	164466.4593913946	19800
186	10235.465045122055	199707.1623758811	19900
186	10817.966892708137	540265.5778285387	20000
186	10411.461419330266	281317.57756479224	20100
186	11033.694701913175	403619.28300844243	20200
186	10645.014557206347	207056.60271852498	20300
186	10267.043176014673	107280.91347241803	20400
186	10366.8407373813	291491.677991039	20500
186	10445.29735726717	94767.83849555835	20600
186	9976.062654877065	121292.9347836145	20700
186	10687.030647117126	6403176.817997996	20800
186	10352.447006007036	161055.28937539973	20900
186	10361.352936027672	476166.7379447178	21000
186	11184.163914649473	85362.96198079668	21100
186	10452.438150673855	96523.39975051806	21200
186	10503.56378660965	143819.59747951402	21300
186	9938.706741605132	207677.89962327626	21400
186	9529.235240887652	58927.1951751583	21500
186	10256.2724541808	159530.85004922337	21600
186	10974.313438476192	86187.73691577573	21700
186	10412.845467131312	132934.34335154385	21800
186	10872.363400662998	232351.42210891852	21900
186	10537.617104822879	3075033.229924193	22000
186	10895.512441460089	209437.48042134458	22100
186	10423.236966426786	176970.80859443187	22200
186	10115.884707644327	172856.24492354103	22300
186	10035.097505478958	479786.61890403496	22400
186	10362.895822871244	214433.303824721	22500
186	10332.291173332002	267732.670133898	22600
186	10769.801217833501	480118.42686228105	22700
186	10641.046562816071	117469.31293998781	22800
186	11480.025256239605	187375.2569553172	22900
186	9504.57384296422	309723.21817942057	23000
186	10069.732763224334	187476.82536224189	23100
186	10663.629440368999	954421.223468401	23200
186	10313.059070256277	173419.89492262327	23300
186	10198.412344919283	180764.1378445663	23400
186	9980.371643881515	268354.7584635169	23500
186	10078.02039960709	227541.51340442122	23600
186	11113.23989198746	235672.32938257963	23700
186	10337.067172583165	375243.0323529946	23800
186	10583.646383409641	149777.36366306688	23900
186	10396.087403521075	138565.92947403222	24000
186	10331.779707510239	190000.0044221196	24100
186	11094.471262262188	555388.5514887754	24200
186	10161.778320582116	166086.82044614744	24300
186	8895.964542501442	460377.5803083787	24400
186	11120.489783838719	319720.0776230523	24500
186	9919.417722875713	149066.19182128826	24600
186	10802.54648777961	193832.85486874552	24700
186	10452.263874683284	318545.09627008904	24800
186	10047.37200221313	125349.80098820201	24900
186	10381.272490151448	122152.46669246483	25000
186	10279.185907057856	118928.5505118189	25100
186	9908.697197973199	258735.1457372187	25200
186	11220.348949332752	78815.82695013836	25300
186	10978.138468401217	384518.3902190499	25400
186	10302.70533802787	92089.7568264867	25500
186	10744.585296555939	416456.79287216533	25600
186	10595.615800999585	199649.54258430796	25700
186	10446.16768980553	329128.1863991749	25800
186	10341.676568715506	117189.70142154297	25900
186	10662.362392563922	142425.2460733376	26000
186	10074.443756263548	144906.1421496932	26100
186	10272.099339410694	209310.8105521703	26200
186	11061.576883760263	195420.55555388684	26300
186	11296.017546797235	251138.23696308042	26400
186	10212.06881644877	180528.20243131448	26500
186	10101.164011243854	413972.57594118954	26600
186	10314.58834121412	440231.0036424604	26700
186	9864.471657798138	318691.49721823534	26800
186	10712.35536965749	229502.27255092643	26900
186	10995.574434762091	408610.1339283392	27000
186	10116.703716126322	1005507.09757408	27100
186	10743.850751706757	521597.73649631283	27200
186	10857.544595991229	2119922.8949149884	27300
186	10210.234837573042	419731.13806011697	27400
186	10250.727169884212	836148.7447750076	27500
186	10375.082787859234	83181.19589736857	27600
